stop_id,stop_code,stop_name,stop_lat,stop_lon
7007,DC3330,Mangol Puri E Block,28.69621,77.09935
7008,DC3331,Mangol Puri Kalan,28.69583,77.10108
7009,DC3332,Guru hari kishan Nagar,28.66996,77.08688
7010,DC3333,Guru Harkishan Nagar,28.67001,77.08691
7011,DC3334,Ram Mandir Paschim Vihar,28.6708,77.080483
7012,DC3335,Ram Mandir Paschim Vihar,28.670883,77.080667
7013,DC3336,B- Block Nihal Vihar,28.66673,77.07793
7014,DC3337,B- Block Nihal Vihar,28.66678,77.07796
7015,DC3338,Old Police Chowki,28.6683,77.0707
7016,DC3339,Old Police Chowki,28.66833,77.07063
7017,DC3340,Delhi State Co-Oprative Bank,28.66645,77.06518
7018,DC3341,Sant MarktSchool Paschim Vihar,28.6611,77.087783
7019,DC3342,Sant MarktSchool Paschim Vihar,28.6612,77.088
7020,DC3343,Meera Bagh Appt,28.661883,77.091567
7021,DC3344,Power House Paschim Vihar,28.6676,77.092433
7023,DC3346,Meera Bagh,28.65885,77.09138
7024,DC3347,SirashPur Villge,28.759917,77.12905
7025,DC3348,SirasPur Villge,28.759867,77.12895
7026,DC3349,Siraspur Xing,28.772217,77.1188
7027,DC3350,Sirashpur Xing,28.772467,77.118867
7028,DC3351,Shiv Mandir,28.87475,77.079283
7029,DC3352,Shiv Mandir,28.874666,77.079416
7030,DC3353,Sanjay Colony Saphiyabad,28.86026,77.0871
7031,DC3354,Sanjay Colony,28.86018,77.08701
7032,DC3355,Bal Bichu Ghar,28.840271,77.083324
7033,DC3356,Bal Bichu Ghar,28.839829,77.083206
7034,DC3357,Bawana Panchayat Ghar,28.801983,77.032283
7035,DC3358,Jawahar Navodya Vidayalaya,28.809733,76.96835
7036,DC3359,S D M-Office Khanjhawala,28.740583,77.00945
7037,DC3360,SDM Office/Kanjhawala,28.74043,77.00955
7038,DC3361,Swada Village X-ing,28.70923,76.98223
7039,DC3362,Swada X-ing,28.709297,76.981989
7040,DC3363,Nizampur Village,28.71771,76.9614
7041,DC3364,Ghevra Nala,28.70035,76.99325
7042,DC3365,Karala Crossing,28.73161,77.03176
7043,DC3366,CNG Station,28.717467,77.067017
7044,DC3367,CNG Station,28.717517,77.066717
7045,DC3368,Meera Bagh Appt,28.657467,77.0907
7046,DC3369,A-3 JanakPuri,28.62376,77.08105
7047,DC3370,Modi Mill-NSIC Crossing,28.5555,77.266383
7048,DC3371,Uttam Nagar Terminal,28.62491,77.06586
7049,DC3372,Prem Nagar,28.62195,77.056983
7050,DC3373,Om Vihar,28.6211,77.052467
7051,DC3374,Kiran Garden,28.62055,77.04928333
7052,DC3375,Navada Village,28.620067,77.044283
7053,DC3376,Rama Park,28.62008,77.03905
7054,DC3377,Dwarka More Metro Station,28.61915,77.0332
7055,DC3378,Kakrola Bridge,28.62001,77.0242
7056,DC3379,Nangli Dairy,28.61991,77.01811
7057,DC1944,Arjun Park,28.618067,77.012967
7058,DC3380,Nangli Sakrawati Xing,28.61613,77.00743
7059,DC3381,Delhi Gate Najafgarh,28.61168,76.98571
7060,DC3382,Chawla Stand Najafgarh,28.60876,76.9855
7061,DC3383,Roshan Pura,28.60415,76.98741
7062,DC3384,Durga Vihar,28.59666,76.99038
7063,DC3385,Dinpur Village,28.59361,76.99195
7064,DC3386,Ghoyala Dairy Xing,28.59085,76.9934
7065,DC3387,Rewala Khanpur Xing,28.57228,76.98078
7066,DC3388,Prem Nagar,28.5694,76.977433
7067,DC3389,DaulatPur Xing,28.54325,76.97065
7068,DC3390,Jhatikra Village,28.5215,76.96511
7069,DC3391,Shikarpur More,28.54568,76.96495
7070,DC3392,Ashalat Pur Crossing,28.537767,76.959533
7071,DC3393,Daulat Pur X-Ing,28.54418,76.97076
7072,DC3394,Osho dhyam Mandir,28.55426,76.97308
7073,DC3395,Purani Basti/Prem Nagar,28.56943,76.97748
7074,DC3396,Rewala Khanpur Xing,28.57245,76.98086
7075,DC3397,Durga Vihar,28.5966,76.99028
7076,DC3398,Chhawala Xing,28.608283,76.985483
7077,DC3399,Dhansa Stand Najafgarh,28.6116,76.97891
7078,DC3400,Dhansa Stand Nazafgarh,28.61158,76.97756
7079,DC3401,Khera Xing,28.6111,76.974717
7080,DC3402,Mitraon Village,28.60806,76.94745
7081,DC3403,Kair Village Crossing,28.60835,76.945
7082,DC3404,Mitraon School,28.60771,76.94238
7083,DC3405,Surhera Crossing,28.60416,76.93201
7084,DC3406,Bawana,28.80001,77.03536
7085,DC3407,Bawana Village,28.80001,77.0355
7086,DC3408,Rawta Xing,28.599883,76.91575
7087,DC3409,Rawta Ram Hospital,28.594817,76.91535
7088,DC3410,Samaspur Khalsa,28.578267,76.90995
7089,DC3411,Ujwa Village,28.57156,76.9077
7090,DC3412,Malik Pur Village / Dariya Pur,28.55245,76.90775
7091,DC3413,Ghuman Hera Xing,28.53258,76.91936
7092,DC3414,Jhuljhuli Crossing,28.531583,76.907017
7093,DC3415,Rawta Village,28.5227,76.8995
7094,DC3416,Daurala Village,28.51088,76.89538
7095,DC3417,Daurala Village,28.512817,76.894333
7096,DC3418,Rawta Village School,28.52305,76.8993
7097,DC3419,Sarang Pur Crossing,28.5387,76.90161
7098,DC3420,Ghumanhera Xing,28.53565,76.90955
7099,DC3421,Geeta Colony Road Crossing,28.65136,77.2526
7100,DC3422,Salem Garh Geeta Col-Road Cros,28.65128,77.254381
7101,DC3423,Malik Pur Village / Dariya Pur,28.5526,76.90766
7102,DC3424,Ujjwa Village,28.5678,76.906367
7103,DC3425,Ujjwa Village,28.571767,76.907683
7104,DC3426,Ujwa Village,28.57171,76.90768
7105,DC3427,Samaspur Khalsa,28.579083,76.9101
7106,DC3428,Rawta Ram Hospital,28.594783,76.9152
7108,DC3430,Rawta Xing,28.6002,76.915417
7109,DC3431,Mata Dhan Kaur School,28.5976,76.89918
7110,DC3432,Bakkar Ghar Xing,28.591733,76.885883
7111,DC3433,Corporation Bank,28.5754,76.86678
7112,DC3434,Issa Pur X-Ing,28.57315,76.86946
7113,DC3435,Air Force Station Dhansa,28.563117,76.871733
7114,DC3436,Dhansa Village,28.557733,76.867383
7115,DC3437,Dhansa School,28.557667,76.862167
7116,DC3438,Dhansa Border,28.562533,76.842833
7117,DC3439,Dhansa School,28.5578,76.8627
7118,DC3440,Dhansa Village,28.557833,76.867317
7119,DC3441,Air Force Station Dhansa,28.5634,76.871733
7120,DC3442,Issa Pur X-Ing,28.57311,76.86948
7121,DC3443,Kadi Pur Villege,28.57818,76.87966
7122,DC3444,Bakkar Garh X-Ing,28.59173,76.88576
7123,DC3445,Mundhela Xing,28.597667,76.89525
7124,DC3446,Mundhela Xing,28.59761,76.89521
7125,DC3447,Mata Dhan Kaur School,28.59775,76.89913
7126,DC3448,Rawta Xing,28.60045,76.916517
7127,DC3449,Surehra X-Ing,28.60186,76.92406
7128,DC3450,Mitraon School,28.6078,76.94223
7129,DC3451,Mitraon,28.60856,76.94543
7130,DC3452,Vinod Nagar,28.622571,77.302659
7131,DC3453,Durga Puri Chowk,28.6913,77.29186
7132,DC3454,Hauz Rani,28.529085,77.214963
7133,DC3455,Hauz Rani,28.529036,77.214827
7134,DC3456,Pushp Vihar Sec-1 Market,28.523417,77.21905
7135,DC3457,Bhavishya Nidhi Evclave,28.54318,77.20905
7136,DC3458,Pushp Vihar Sec-1 Market,28.523367,77.218983
7137,DC3459,Ashok Vihar B Block,28.691167,77.176117
7138,DC3460,Khichripur Village,28.62096,77.31325
7139,DC3461,Ashok Vihar B-A Blk,28.696167,77.1707
7140,DC3462,Police Post Dilshad Garden,28.678173,77.315222
7141,DC3463,Police Post Dilshad Garden,28.678281,77.31534
7142,DC3464,Community Hall Kalyan Puri,28.61803,77.31653
7143,DC3465,B-10 Manav Sthali school,28.52961,77.15465
7144,DC3466,Power House,28.547,77.16136
7145,DC3467,Dashrath Puri,28.6105,77.0833
7146,DC3468,Mitraon Village,28.60815,76.94748
7147,DC3469,Nanak Piao,28.6093,76.9671
7148,DC3470,Dhansa Stand Najafgarh,28.6118,76.97835
7149,DC3471,Jharoda Crossing,28.61371,76.98026
7150,DC3472,Nangfgarh delhi gate,28.612617,76.9865
7151,DC3473,Sai Baba Mandir,28.6137,77.000217
7152,DC3474,Nangloi Sakrawati village,28.614817,77.0038
7153,DC3475,Nangli Sakrawati Xing,28.61635,77.007583
7154,DC3476,Nangloi Dairy,28.620083,77.018217
7155,DC3477,Dwarka More Metro Station,28.61915,77.030117
7156,DC3478,Dwarka More Metro Station,28.61926,77.03276
7157,DC3479,Bhalaswa Gujar Chowk,28.74128,77.16636
7158,DC3480,Bhalaswa Dairy,28.74508,77.16976
7159,DC3481,Bhalaswa Dairy/Guru Dwara,28.75056,77.17143
7160,DC3482,Bhalshwa JJ Colony,28.7559,77.162467
7161,DC3483,Bal Bharti School,28.69184,77.10934
7162,DC3484,Police Line,28.690221,77.105982
7163,DC3485,Power House,28.66916,77.09381
7164,DC3486,Shopping Centre Paschim Vihar,28.67756,77.09671
7165,DC3487,Paschim Vihar Mother Dairy,28.66985,77.107017
7166,DC3488,Paschim Puri Ext,28.666967,77.118117
7167,DC3489,SPM Collage,28.673633,77.12885
7168,DC3490,SPM Collage,28.673567,77.129
7169,DC3491,Punjabi Bagh Market,28.6703,77.13275
7170,DC3492,Punjabi Bagh Central Market,28.6701,77.13321
7171,DC3493,J-Blk Subhash Nagar,28.63403,77.11181
7172,DC3494,Hari Nagar Depot,28.62481,77.10076
7173,DC3495,Janakpuri B-1/ Rajkiya Sarvodaya Kanya Vidyalaya,28.62646,77.09211
7174,DC3496,Noida Sec-16 Metro Station,28.578783,77.317283
7175,DC3497,Noida Sec-44 More,28.559617,77.335533
7176,DC3498,Pusta Thokar No-9,28.550833,77.318233
7177,DC3499,Yamuna Bridge East Police chow,28.549183,77.316283
7178,DC3500,Yamuna Bridge East Police chow,28.54935,77.316167
7179,DC3501,Pusta Thokar  No-9,28.551167,77.318317
7180,DC3502,Noida Sec-44,28.560217,77.334633
7181,DC3503,Noida Sec-37 Chhalera village,28.560674,77.343264
7182,DC3504,Sadarpur More,28.561748,77.349039
7183,DC3505,Noida Sec-40,28.561983,77.3515
7184,DC3506,Agapur village,28.561533,77.357883
7185,DC3507,Noida Sec-49 Police Station,28.560933,77.366283
7186,DC3508,Barala Village,28.5597,77.370583
7187,DC3509,Hindon vihar More,28.554983,77.374083
7189,DC3511,Bhangel Village,28.54095,77.38825
7190,DC3512,NEPZ,28.534833,77.398633
7191,DC3513,Nangla Village,28.53545,77.408217
7192,DC3514,Noida Ph-2 Phool Mandi,28.53595,77.41455
7193,DC3515,Noida Ph-2 Phool Mandi,28.535533,77.41275
7194,DC3516,Nangla Charan Dass Village,28.53514,77.407448
7195,DC3517,Bhangel Village,28.540917,77.388033
7196,DC3518,Salarpur Police Station,28.545183,77.38375
7198,DC3520,Hindon vihar More,28.554867,77.373517
7199,DC3521,Baraula Village Chowk,28.559867,77.370017
7200,DC3522,Noida Sec-49 Police Station,28.5607,77.3648
7201,DC3523,Agapur village,28.56115,77.3586
7202,DC3524,Botanical Garden Metro Station,28.56388,77.33562
7203,DC3525,Noida Sec-28-29,28.569075,77.327767
7204,DC3526,Noida Sec-19B,28.58138,77.32395
7205,DC3527,ESI Hospital Okhla,28.514434,77.281078
7206,DC3528,Noida Stadium Sec-9,28.5915,77.337717
7207,DC3529,Chora More Sec-12,28.59395,77.34105
7208,DC3530,Chora Village Sec-12 A-Block,28.59745,77.3443
7209,DC3531,Noida Sec-22 Shiv Mandir,28.599333,77.345183
7210,DC3532,Noida Sec-23 chowk,28.59398,77.355037
7211,DC3533,Noida Sec-23 Chowk,28.5938,77.355467
7212,DC3534,Noida Sec-16A BHEL,28.573767,77.3138
7213,DC3535,Noida Sec-16A BHEL,28.573983,77.313633
7214,DC3536,Palika Kendra,28.626433,77.212683
7215,DC3537,Pusta Xing- Noida Xing,28.612133,77.281633
7216,DC3538,Noida-Sec-2 Gole Chakkar,28.582867,77.313367
7217,DC3539,Naya Baans,28.585617,77.31015
7218,DC3540,Naya Baans,28.582847,77.313438
7219,DC3541,Sai Mandir Sec -11,28.59475,77.372817
7220,DC3542,Sai Mandir Sec -11,28.594667,77.372617
7221,DC3543,Sarfabad Xing,28.590133,77.3744
7222,DC3544,Sharfabad More,28.590733,77.373683
7223,DC3545,Noida City Center Metro Statio,28.57486,77.356072
7224,DC3546,Golf Cours Sec-36,28.567483,77.346617
7225,DC3547,Golf Cours Sec-36,28.567533,77.346333
7226,DC3548,Noida Sec-37,28.56385,77.3356
7227,DC3549,Noida Sec-37,28.56305,77.340267
7228,DC3550,Noida Sec-57,28.603467,77.350833
7229,DC3551,Noida Sec-57 Xing,28.6035,77.35095
7230,DC3552,Shani Mandir,28.6092,77.350683
7231,DC3553,Noida Sec-58 Xing,28.609,77.35055
7232,DC3554,Trilok Puri 13 Block,28.61221,77.30773
7233,DC3555,Trilokpuri 23 Blk,28.608383,77.30525
7234,DC3556,Ras Vihar,28.625583,77.3061
7235,DC3557,ITO Ring Road,28.632017,77.246917
7236,DC3558,NIHFW,28.549926,77.173225
7237,DC3559,NIHFW,28.5499,77.172896
7238,DC3560,Janakpuri B-1,28.63028,77.09138
7239,DC3561,Dwarka Sec-20-21 Crossing,28.56408,77.06308
7240,DC3562,Dwarka Sec-25,28.550657,77.055667
7241,DC3563,Dwarka Sec-25 Pochanpur More,28.550727,77.055326
7242,DC3564,Samalkha Crossing,28.53695,77.09196
7243,DC3565,Samalkha Crossing,28.537634,77.092043
7244,DC3566,Munirka Apartments,28.58378,77.06726
7245,DC3567,Verma Farm,28.53225,77.14458
7246,DC3568,ISIC Hospital,28.53385,77.14251
7247,DC3569,Netaji Subhash Inst- of Techni,28.608338,77.035019
7248,DC3570,Shiv Murti,28.5351,77.10821
7249,DC3571,Shiv Murti II,28.53493,77.10836
7250,DC3572,Sikanderpur Border,28.481417,77.115383
7251,DC3573,Sikanderpur Border,28.4813,77.114583
7252,DC3574,Katariya Chowk,28.4817,77.047867
7253,DC3575,Moti Bagh,28.577222,77.176602
7254,DC3576,Katariya Chowk,28.481783,77.0478
7255,DC3577,Sec 14 Gurgaon,28.472267,77.05225
7256,DC3578,Sec 14 Gurgaon,28.472417,77.052783
7257,DC3579,PochanPur Xing,28.554183,77.058583
7258,DC3580,Dwarka sector 25 Pochan Pur More,28.55403,77.05875
7259,DC3581,Dwarka Sec-10 Crossing,28.591,77.05738
7260,DC3582,P Colony Meharam Nagar,28.563263,77.126579
7261,DC3583,P Colony Meharam Nager,28.562833,77.126817
7262,DC3584,Jharera A P S Colony,28.579717,77.144733
7263,DC3585,R R  Hospital,28.589867,77.155367
7264,DC3586,manglapuri,28.587854,77.084372
7265,DC3587,Dwarka Sec 18B,28.58941,77.03161
7266,DC3588,Dwarka Sec 18 B,28.592167,77.03505
7267,DC3589,Raja Gaden Terminal,28.654429,77.12358
7268,DC3590,Raja Gaden Terminal,28.654629,77.123382
7269,DC3591,Bawana Dispensary,28.80103,77.0376
7270,DC3592,Bawana Dispensary,28.80108,77.03745
7271,DC3593,Mukherji Park,28.642088,77.10856
7272,DC3594,District Centre Janak Puri,28.630202,77.079423
7273,DC3595,Indraprastha Park,28.59513,77.25681
7274,DC3596,LIG Flats Hastsal,28.635847,77.061246
7275,DC3597,Tilak Bridge Sikandera Road,28.625217,77.239167
7276,DC3598,Bharav Enclave,28.6694,77.09168
7277,DC3599,Link Road Pusta-Lalita Park,28.6321,77.2708
7278,DC3600,Sdm Office,28.64373,77.2705
7279,DC3601,Shastri Park Mandi,28.66826,77.25851
7280,DC3602,Shastri Park Mandi,28.66831,77.25956
7281,DC3603,PS Mandir Marg,28.63761,77.20301
7282,DC3604,Annpurna Mandir,28.74245,77.24658
7283,DC3605,Pusta 4 D Block,28.72931,77.2457
7284,DC3606,Nand Nagari Depot,28.69893,77.30633
7285,DC3607,Bank Colony,28.698,77.3115
7286,DC3608,DDA Flats Dilshad Colony,28.69136,77.32491
7287,DC3609,Salimar Garden Xing,28.68845,77.330067
7288,DC3610,Pushpanjali,28.65593,77.30651
7289,DC3611,AGCR Enclave,28.651383,77.300667
7290,DC3612,Amar Joyti Hospital,28.64936,77.30075
7291,DC3613,Amar Joyti Hospital,28.64885,77.30105
7292,DC3614,Govt. Senior Secondary School,28.6311,77.29885
7293,DC3615,Govt. Senior Secondary School,28.6311,77.29878
7294,DC3616,Lodi Estate,28.58925,77.223967
7295,DC3617,Lodi Estate,28.5892,77.223817
7296,DC3618,Vyash Bhavan,28.43666,77.20491
7297,DC3619,Vipasana Bhawan,28.43665,77.20463
7298,DC3620,Sawan Public School,28.4384,77.19848
7299,DC3621,Radha Swami Satsang,28.44233,77.19165
7300,DC3622,Dera More,28.45065,77.18388
7301,DC3623,Dera More,28.45073,77.18398
7302,DC3624,Chattar Pur Pahari,28.51055,77.184267
7303,DC3625,Chattar Pur Pahari,28.5105,77.18405
7304,DC3626,Kishan Garh Xing,28.52398,77.16881
7305,DC3627,Verma Farm,28.52076,77.1651
7306,DC3628,R K  Puram Sec 8,28.569967,77.166233
7307,DC3629,Shawan Public School,28.43863,77.19845
7308,DC3630,Master Prithvi Nath Marg,28.652002,77.198309
7309,DC3631,Master Prithvi Nath Marg - Faiz Road,28.65233,77.19848
7310,DC3632,Bhatti Mines,28.430006,77.226049
7311,DC3633,Bhati Mines,28.43003,77.22598
7312,DC3634,Bhati Mines,28.43006,77.22586
7313,DC3635,Radisson Hotel,28.545304,77.120893
7314,DC3636,Mohammad Pur,28.566095,77.191221
7315,DC3637,Salim Garh Geeta Colony,28.651467,77.255017
7316,DC3638,Salim Garh Geeta Col-Road Xing,28.65132,77.248483
7317,DC3639,Salim Garh Geeta Colony,28.652067,77.250883
7318,DC3640,Metro Apptt,28.735117,77.168617
7319,DC3641,Metro Apptt,28.7354,77.168367
7320,DC3642,Vijaya Bank,28.743683,77.145583
7321,DC3643,Vijaya Bank,28.743783,77.14565
7322,DC3644,SamayPur Badli,28.74441,77.14473
7323,DC3645,SamayPur,28.7443,77.14521
7324,DC3646,TelePhone Exchange,28.744583,77.131867
7325,DC3647,Pk A Sec-18 Rohini,28.74118,77.13256
7326,DC3648,DSIDC SEC-1,28.79745,77.0352
7327,DC3649,Bawana JJ Colony More,28.80678,77.04768
7328,DC3650,Subash Place,28.694133,77.151533
7329,DC3651,A-1 Keshav Puram,28.68318,77.15448
7330,DC3652,Shashi Chowk Sec-36-39,28.567567,77.346533
7331,DC3653,Shashi Chowk Sec-36-39,28.568415,77.348079
7332,DC3654,R K Puram Sec-1,28.563054,77.178386
7333,DC3655,Noida Ph-2,28.535841,77.413527
7334,DC3656,Yamuna Bridge West,28.574968,77.304509
7335,DC3657,Yamuna Bridge West,28.574822,77.304241
7336,DC3658,DND Border Toll Bridge Plaza,28.573187,77.306089
7337,DC3659,DND Border Toll Bridge Plaza,28.57425,77.304567
7338,DC3660,Noida Sec-35-51,28.582878,77.36676
7339,DC3661,Noida Sec-35-51,28.582491,77.366653
7340,DC3662,Mahamaya Flyover West,28.554,77.32168
7341,DC3663,Noida Sec-46,28.553694,77.364885
7342,DC3664,Noida Sec-46,28.553712,77.365095
7343,DC3665,RO App-Sec-62-64 Noida,28.615185,77.373509
7344,DC3666,Neelkanth Apptt-Sec-62,28.623622,77.37408
7345,DC3667,Neelkanth Apptt-Sec-62,28.623735,77.37438
7347,DC3669,Kanchanjanga Apartment Sec-53,28.596295,77.362447
7348,DC3670,Kanchanjanga Apartment Sec-53,28.596086,77.362552
7349,DC3671,U Flaxe-Royal Tower,28.600456,77.368032
7350,DC3672,U Flaxe-Royal Tower,28.600402,77.368319
7351,DC3673,Badarpur Khadar Shank No-27,28.788808,77.227879
7352,DC3674,Badarpur Khadar Shank No-27,28.788855,77.228265
7353,DC3675,Noida Sec-32 Terminal,28.588877,77.35241
7354,DC3676,Tronika City Gate No-2,28.78212,77.241893
7355,DC3677,Tronika City Gate No-2,28.782052,77.241662
7356,DC3678,Tronika City Gate No-1,28.774409,77.243156
7357,DC3679,Tronika City Gate No-2,28.774379,77.242848
7358,DC3680,Siri Fort Road,28.55331,77.2283
7359,DC3681,Baroula Village,28.559925,77.369579
7360,DC3682,Noida Sec-15 Metro Station,28.585897,77.311381
7361,DC3683,Road Bridge East,28.59843,77.25806
7362,DC3684,Rohini Sec-23 Pocket-C,28.721279,77.078391
7363,DC3685,Kishan Garh Xing,28.52385,77.16856
7364,DC3686,Prem Piao,28.754675,77.003326
7365,DC3687,Prem Piao,28.754988,77.003525
7366,DC3688,Bahadur Garh,28.690861,76.93578
7367,DC3689,Bahadur Garh,28.690595,76.935606
7368,DC3690,Maharaj Pur Border,28.645772,77.322743
7369,DC3691,Maharaj Pur Border,28.645456,77.322689
7370,DC3692,Daber,28.647219,77.333415
7371,DC3693,Daber,28.646949,77.333504
7372,DC3694,Shahiba Bad Mandi,28.666115,77.365535
7373,DC3695,Shahiba Bad Mandi,28.665879,77.365709
7374,DC3696,Mohan Nagar,28.677065,77.381121
7375,DC3697,Mohan Nagar,28.67702,77.381384
7376,DC3698,Old Bas Stand Ghaziabad,28.670247,77.431643
7377,DC3699,Old Bas Stand Ghaziabad,28.670619,77.43211
7378,DC3700,ALT Ghaziabad,28.683677,77.453122
7379,DC3701,ALT Ghaziabad,28.683724,77.453412
7380,DC3702,Pipal Chowk,28.507023,77.083385
7381,DC3703,Pipal Chowk,28.506908,77.083109
7382,DC3704,Gurgaon By Pass,28.467824,77.057051
7383,DC3705,Gurgaon By Pass,28.467746,77.056083
7384,DC3706,Ravij Chowk,28.445259,77.033359
7385,DC3707,Rajiv Chowk,28.445907,77.033944
7386,DC3708,Bata Chowk,28.378821,77.313569
7387,DC3709,Bata Chowk,28.378651,77.313856
7388,DC3710,Gurkul,28.47248,77.305574
7389,DC3711,Gurkul,28.472518,77.306006
7390,DC3712,New Palam Vihar-Gurgaon,28.514125,77.035912
7391,DC3713,New Palam Vihar -Gurgaon,28.51399,77.03576
7392,DC3714,Carter Puri Sec-23,28.510201,77.041403
7393,DC3715,Carter Puri Sec-23,28.510375,77.04154
7394,DC3716,Mulla Hera,28.503007,77.057051
7395,DC3717,Mulla Hera,28.503212,77.057196
7396,DC3718,Kalkaji Depot,28.538513,77.266489
7397,DC3719,Aya Nagar,28.477792,77.123399
7398,DC3720,Aya Nagar,28.478745,77.123119
7399,DC3721,Custom House,28.551335,77.108587
7400,DC3722,Airport Authority,28.549733,77.11735
7401,DC3723,Nangloi JJ Cly No 4,28.681154,77.078262
7402,DC3724,Nangloi JJ Cly No 4,28.681517,77.078358
7403,DC3725,West Enclave,28.6926,77.10001
7404,DC3726,Mangol Puri B Block,28.6896,77.09678
7405,DC3727,Palam Airport,28.566465,77.123782
7406,DC3728,Hanuman Mandir,28.66301,77.23748
7407,DC3729,Nigam Bodh Ghat,28.66362,77.235595
7408,DC3730,Saket Dish Central,28.52646,77.21583
7409,DC3731,Saket Dish Central,28.52378,77.21643
7410,DC3732,Mandir Marg Crossing,28.52119,77.216361
7411,DC3733,Mandir Marg Crossing,28.521202,77.21605
7412,DC3734,B-4 Market Paschim vihar,28.665675,77.108059
7413,DC3735,B-4 Market Paschim Vihar,28.665952,77.108024
7414,DC3736,Shankar Chowk Pritibha School,28.731871,77.113332
7415,DC3737,Shankar Chowk Pritibha School,28.732035,77.113353
7416,DC3738,New Aashina Appt-Sec-6 Dwarka,28.596754,77.066109
7417,DC3739,New Aashina Appt Sec-6 Dwarka,28.597032,77.066262
7418,DC3740,Palam Vihar,28.509611,77.04155
7419,DC3741,Palam Vihar,28.509889,77.041331
7420,DC3742,Spinish Court,28.502092,77.02907
7421,DC3743,Spinish Court,28.502359,77.028963
7422,DC3744,Shitla Mata Mandir,28.47866,77.034842
7423,DC3745,Dwarka Sec 13/14 Crossing,28.60578,77.03643
7424,DC3746,Dwarka sec-13-14 Crosing,28.603937,77.03374
7425,DC3747,IGI Airport Terminal 3,28.556474,77.084059
7426,DC3748,ISBT Kasmiri Gate,28.668395,77.228428
7427,DC3749,Lovely Chowk Sec-5,28.600287,77.052687
7428,DC3750,Lovely Chowk Sec-5,28.600113,77.052577
7429,DC3751,Queen valley Sec-9,28.578603,77.071369
7430,DC3752,Queen Valley Sec-9,28.578659,77.071092
7431,DC3753,Kaveri Appartment Sec-6,28.59416,77.0601
7432,DC3754,Kaveri Appartment/Central Nursery,28.59435,77.06008
7433,DC3755,Chandwari Apartment Sec-6,28.58699,77.064647
7434,DC3756,Chandwari Apartment Sec-6,28.586844,77.06447
7435,DC3757,Pererna Apartment Dwarka,28.588403,77.062163
7436,DC3758,Pererna Appartment Dwarka,28.588556,77.062292
7437,DC3759,Saleria Officer Enclave,28.561699,77.063617
7438,DC3760,Saleria Officers Enclave,28.561664,77.063389
7439,DC3761,Diffence Enclave Dwarka Sec-4,28.602799,77.048409
7440,DC3762,Diffence Enclave Dwarka Sec-4,28.602653,77.04842
7441,DC3763,Prade Road,28.583949,77.136077
7442,DC3764,Prade Road,28.584079,77.136029
7443,DC3765,Dwarka Sec 14 Lig Flats,28.6047,77.03413
7444,DC3766,Palam Airport,28.56935,77.12343
7445,DC3767,CGO Complex,28.58805,77.23363
7446,DC3768,Dwarka Internal School Sec-12,28.599804,77.04545
7447,DC3771,Ashirwad Chowk Dwarka Sec-5,28.595937,77.049259
7448,DC3772,Palam Colony Mehram Nagar,28.564307,77.123937
7449,DC3773,Dwarka Intensl School Sec-12,28.599644,77.045311
7450,DC3774,Ambedkar Apparment,28.62173,77.2951
7451,DC3775,Panchsheel Club,28.54311,77.212807
7452,DC3776,Trivani Appartment,28.537137,77.224415
7453,DC3777,Trivani Appartment,28.537165,77.224104
7454,DC3778,Amrawati Piou,28.52538,76.88775
7455,DC3779,Amrawati Piou,28.524365,76.89751
7456,DC3780,Amrawati Piou,28.52553,76.88703
7457,DC3781,Raj Ghat,28.639423,77.248212
7458,DC3782,Raj Ghat Depot,28.640706,77.253928
7459,DC3783,Raj Ghat Depot,28.640697,77.254129
7460,DC3784,Ghogha Dairy,28.8275,77.0526
7461,DC3785,Bharat Nagar,28.5667,77.2697
7462,DC3786,Naraina Vihar-Gurudwara,28.626181,77.141082
7463,DC3787,Naraina Vihar-Gurudwara,28.626007,77.141149
7464,DC3788,Katvera X-Ing,28.80581,76.96575
7465,DC3789,Krishan Vihar,28.70975,77.0811
7466,DC3790,Rohini Sec-25-Deep Vihar,28.733383,77.078643
7467,DC3791,Holly Family Hospital,28.561049,77.272226
7468,DC3792,Bharat Nagar Xing,28.56146,77.27253
7469,DC3793,Dwarka Sec-18 -18A,28.5853,77.04003
7470,DC3794,Dwarka Sec-18-18A,28.585028,77.039941
7471,DC3795,Vishnu Garden NW Chowk,28.6583,77.10861
7472,DC3796,Vishnu Garden,28.65795,77.1088
7473,DC3797,C-2 Keshav Puram,28.6875,77.15405
7474,DC3798,C-4 Keshav Puram,28.6901,77.15528
7475,DC3799,Burari Village,28.753384,77.198798
7476,DC3800,FRACC School,28.74498,77.19818
7477,DC3801,Jahangir Puri Crossing,28.727188,77.161856
7478,DC3802,Jahangir Puri Crossing,28.72733,77.16153
7479,DC3803,Palla Xing,28.8027,77.1432
7480,DC3804,Sai Mandir,28.78866,77.14146
7481,DC3805,Birla Mill,28.679013,77.200617
7482,DC3806,Bakauli crossing,28.802965,77.13851
7483,DC3807,Id Ghah Crossing,28.65528,77.20458
7484,DC3808,Id Ghah Crossing,28.65521,77.20455
7485,DC3809,Hakikat Nagar,28.699,77.208
7486,DC3810,GTB Nagar-Hakikat Nagar,28.699,77.20791
7487,DC3811,Jharoda Dairy,28.7345,77.19751
7488,DC3812,Burari Authority,28.73218,77.19803
7489,DC3813,Rajender Nagar crossing,28.637361,77.182364
